gene	expression	threshold	direction
ABCC9	6.22612314313	5.53866052627563	up
AC053503.6	5.2230363379	3.9095354527235	up
AC093249.1	5.04526821514	0	up
ACADSB	5.16791986555	5.13471621274948	up
ACOX1	5.45252954468	5.08604311943054	up
AGL	8.42471218365	8.23582923412323	up
AKAP13	7.1336046229	6.81731569766998	up
AKAP6	6.93534187575	5.89831402897835	up
AL109927.1	5.64212391615	5.27974247932434	up
ALDH6A1	5.24602798053	5.05447256565094	up
ALKBH5	7.64573047531	7.38789522647858	up
AMOT	6.37347421447	6.13682898879051	up
ANK2	7.59469782732	6.52760064601898	up
ANKRD12	5.17990909001	4.68535515666008	up
ANKRD46	5.39334755138	5.30063766241074	up
ANO5	6.30305008468	5.72281312942505	up
APOOL	4.95837871157	3.68510293960571	up
APPL1	5.84297883179	4.85264652967453	up
AQP4	6.11103131239	5.7537756562233	up
AR	5.13914201915	3.12807619571686	up
ARHGAP21	5.27239650904	5.21101832389832	up
ARHGAP35	5.04875931192	4.51631212234497	up
ARHGAP5	5.68229237143	4.54623872041702	up
ARHGEF6	6.16631374789	5.90024787187576	up
ARID1B	5.54905302934	4.89948856830597	up
ARL1	5.42928119334	5.3145170211792	up
ASB4	5.06522762278	5.06411668658257	up
ASH1L	5.08873524619	4.82421523332596	up
ASPH	8.10370744048	8.00187426805496	up
ATF7IP	5.81326814177	4.37216064333916	up
ATP8A1	5.94110631095	5.29255652427673	up
ATRX	5.52794609891	4.71368682384491	up
ATXN1	4.99503219248	4.11198341846466	up
B3GALNT2	5.23304440127	4.95047450065613	up
BCLAF1	6.32318990109	5.96687364578247	up
BHLHE41	6.84737060091	6.39994814991951	up
BIRC6	5.04570506451	4.88346201181412	up
BNC2	5.77188557852	2.51627492904663	up
BNIP2	5.8270568365	5.70240199565887	up
BPTF	5.53138146052	5.12580168247223	up
BVES	5.97819562968	5.40968504548073	up
C10orf71	8.88404838102	8.6733313202858	up
C16orf72	5.85773223316	4.77887615561485	up
CAB39	7.36246988875	6.75049781799316	up
CACNA2D1	7.60799601939	6.48013776540756	up
CAMK2G	6.39694722007	6.38792854547501	up
CAMSAP2	5.20906339535	3.64812612533569	up
CAPZA2	7.70583970588	7.20657080411911	up
CASZ1	5.69960715389	5.41267746686935	up
CBLL1	5.05006629831	4.67114382982254	up
CCDC43	5.45844762744	5.18858349323273	up
CCSER2	6.40275627948	5.4960156083107	up
CDC27	5.42054977212	5.15696847438812	up
CDC42	6.64846544303	6.38483512401581	up
CDR1-AS	5.24145887127	0.408735059201717	up
CEP170	4.98504496225	4.6068731546402	up
CFL2	9.89542381038	9.65616869926453	up
CH17-232I21.1	6.17172724408	0	up
CHD2	6.05831649559	5.84357482194901	up
CHD9	5.15906400881	4.54498282074928	up
CIPC	7.08756891787	6.66735500097275	up
CLASP1	5.69738463076	5.13129255175591	up
CLASP2	6.21567859661	5.90788045525551	up
CLCN3	5.43195718769	4.49899125099182	up
CLPX	5.90303827011	5.71155202388763	up
CNOT4	5.18030701997	4.73166552186012	up
CNOT7	6.39145842005	5.60722309350967	up
COX16	5.97338167497	5.63895356655121	up
CPED1	5.35367615775	5.24152436852455	up
CPSF2	5.19770815796	5.01953423023224	up
CREBBP	5.69041709553	5.63653689622879	up
CTAGE5	5.78371855779	4.99731323122978	up
CTD-2003C8.2	7.14537176708	7.06904911994934	up
CTNNA3	5.67581593117	3.35091355443001	up
CUL2	5.46630082918	5.16200798749924	up
CUL5	5.88190928905	4.92447051405907	up
DBP	5.43496176019	5.37103997170925	up
DCAF5	6.01010845347	5.83471250534058	up
DCUN1D2	6.61058195849	6.19453358650208	up
DDX6	6.18487534291	5.08095419406891	up
DICER1	5.03606368874	4.93555518984795	up
DIP2C	5.33878094389	4.62774074077606	up
DMD	7.17162717853	6.41696274280548	up
DPP8	5.14404636962	4.45072847604752	up
DR1	4.99457972422	4.87242940068245	up
DST	7.97418511708	7.91026145219803	up
DYRK1A	6.4548339069	5.93731516599655	up
DYRK2	5.43329332582	5.39120322465897	up
EEA1	4.9772799235	3.53862833976746	up
EEF2K	5.76526952069	5.54966306686401	up
EFCAB14	5.39231742278	5.34411782026291	up
ELF2	5.1807048402	4.99204149842262	up
ELK4	5.27761287076	3.77637529373169	up
EML1	5.04832338654	5.01667854189873	up
ENSA	7.36185606924	7.23811411857605	up
EPB41L2	5.01569380711	4.99556320905685	up
EPM2A	5.69655030108	5.61880803108215	up
EPS15	6.02945288579	5.32129794359207	up
ERBB2IP	5.48928602263	4.79889503121376	up
ETFDH	6.88752527074	6.69280022382736	up
EXOC4	5.75274859141	5.3833504319191	up
FAM120A	6.22727899447	6.06363844871521	up
FAM160A1	6.03430376777	4.36252510547638	up
FBXW11	5.29865831556	5.12031179666519	up
FEM1A	5.27947129564	5.07022097706795	up
FILIP1	6.29259772027	5.55299109220505	up
FILIP1L	8.50458067008	8.48688331246376	up
FOXN3	6.89845023281	5.91048991680145	up
FP236383.5	6.58676474336	0	up
FP236383.7	9.39771741052	0	up
FP236383.8	9.39771741052	0	up
FP671120.2	9.39771741052	0	up
FTO	5.31469652566	5.23471158742905	up
FXYD1	9.77304027567	9.71698462963104	up
FYTTD1	6.63502879903	6.37654972076416	up
GAB1	5.03562390973	4.47676289081573	up
GALNT1	5.5376066915	5.45440891385078	up
GATSL2	7.10223819393	6.3628748357296	up
GLO1	6.5199507025	6.34494054317474	up
GOLGA7	5.10181813423	4.78560426831245	up
GPBP1L1	6.07831095001	5.75838142633438	up
GPD2	5.07467668629	5.03295749425888	up
GS1-309P15.3	5.21101219349	0	up
HBS1L	6.60407132367	6.53162050247192	up
HDAC9	5.05831649559	3.89945650100708	up
HIF1AN	5.83617662481	5.70915907621384	up
HIPK1	5.22958792274	4.99026530981064	up
HIPK2	5.19574129325	5.11692586541176	up
HIPK3	7.36737106565	5.96350193023682	up
HIST1H1E	5.40871186103	0.763647947460413	up
HIST2H2AC	6.28188367456	1.23622037656605	up
HIST2H2BE	6.66305992375	6.149682700634	up
HIVEP2	5.18507363788	4.23682102560997	up
HOMER1	5.54627713209	5.20265176892281	up
HOOK3	5.25964912065	4.06337428092957	up
IBTK	5.07382023329	4.691286444664	up
IGHA1	5.35085080548	4.48402614891529	up
IGHG1	7.77590652542	4.50693221390247	up
IGHG2	4.9968406478	2.92939625680447	up
IGHV3-30	5.13134253912	0.805129185318947	up
IGKC	8.32557530266	6.11069405078888	up
IGLC1	5.02236781303	2.89641927182674	up
IGLC2	6.32048467802	4.24789983779192	up
IGLC3	6.45516280124	3.54682737588882	up
IGLV2-14	5.07296327156	1.52746833860874	up
IL6ST	6.24050514939	6.14383506774902	up
IMMP1L	6.03099811817	5.51538959145546	up
INADL	5.8432301505	4.74581629037857	up
INPP5A	5.65420637794	5.555284678936	up
INSR	5.30779279613	5.17602354288101	up
ISCA1	6.13504228623	5.97077649831772	up
JPH1	8.24193549589	8.14247053861618	up
KAT2B	5.85499301676	5.33230841159821	up
KIAA0232	5.68509917201	5.183709025383	up
KIAA1109	5.8127549098	4.94482097029686	up
KIAA1715	5.23035674506	4.89472627639771	up
KIAA2018	4.97407036702	4.22959071397781	up
KIF13A	6.34713411376	5.70721632242203	up
KIF1B	8.06231602736	7.63306534290314	up
KLHL24	6.84109254469	6.06727540493011	up
KLHL31	7.83232041685	7.11653172969818	up
KMT2D	5.76950729144	5.61972999572754	up
KMT2E	5.02147972741	4.54378899931908	up
KPNA4	7.04034452322	6.12997448444366	up
KPNA6	5.39780296186	5.23850002884865	up
KRR1	5.12184429788	4.91762980818748	up
LAMP2	6.63763922502	6.38461673259735	up
LINC00657	7.66120803156	7.48046731948853	up
LMAN1	5.054848477	5.02040460705757	up
LNPEP	5.11103131239	3.67633613944054	up
LONP2	5.16872225436	5.14609336853027	up
LPP	5.25550073315	4.39628863334656	up
LRPPRC	6.34784279364	6.27980554103851	up
LSM14B	5.80606622609	5.73072308301926	up
LYPLA1	5.54287709935	5.41964679956436	up
LYRM5	6.03518399662	6.01709926128387	up
LYZ	5.45943161864	3.4733699709177	up
MACF1	6.54735728245	6.54273223876953	up
MACROD1	8.78362034958	8.00694841146469	up
MALAT1	11.4218807372	9.3313022851944	up
MARCH6	7.113846328	7.0221933722496	up
MAVS	5.35543919725	5.29820790886879	up
MBD5	5.01613970266	3.68988513946533	up
MBNL1	8.10664145232	7.44175964593887	up
MBNL2	6.02258974904	5.70819526910782	up
MED13	5.6820113908	4.50643843412399	up
MED14	6.0578834489	5.74627178907394	up
MEF2A	6.0232553523	5.93664175271988	up
MIR1306	5.01747656302	0	up
MIR3648-1	6.18348651446	0	up
MIR3648-2	6.18348651446	0	up
MIR378J	5.42760617278	0	up
MIR675	9.30628958534	0	up
MRPL30	4.96901230752	4.79813948273659	up
MRPS30	5.98800293751	5.34817355871201	up
MSI2	6.20163386117	5.60637909173965	up
MSRB3	6.35261729896	5.72725611925125	up
MTDH	6.36649707577	6.31185936927795	up
MTMR3	5.16791986555	5.08045527338982	up
MTUS1	6.66490944183	6.62716728448868	up
MYBPC1	13.1936146792	13.0341864824295	up
MYLIP	5.4640147245	4.98901283740997	up
MYPN	8.32979633822	7.9745666384697	up
Metazoa_SRP	15.9786648827	8.13066589832306	up
N4BP2L2	6.55704241526	6.49604868888855	up
NAA60	5.56924802987	5.03267416357994	up
NCOA4	6.70445701933	6.61611145734787	up
NCOR1	6.34748849721	5.8959733247757	up
NDUFA3	9.00565261692	8.91941767930984	up
NDUFB5	7.5216789516	7.51909983158112	up
NDUFC2	8.22631584934	8.09976446628571	up
NEK7	5.85124932023	5.6967658996582	up
NEMF	5.69320814891	5.68086874485016	up
NFIA	5.54318652457	3.34056562185287	up
NFIB	5.56040926636	3.88137751817703	up
NFIX	8.23620558153	7.80738693475723	up
NNT-AS1	4.99638874645	4.88024941086769	up
NR1D2	6.2143191208	5.28267392516136	up
NR3C1	6.04001567885	5.30006957054138	up
NR3C2	5.01077983875	3.80017775297165	up
NT5C1A	6.12825215228	5.11326679587364	up
NUCKS1	6.85424505422	6.85141831636429	up
NUDT3	5.99072800372	5.36391022801399	up
NXPE3	6.05115454988	6.00376912951469	up
OIP5-AS1	6.47864829454	5.60412484407425	up
OPA1	6.16912328148	5.66659653186798	up
OTUD4	6.1866590172	5.63247859477997	up
OXR1	5.22804904788	5.11834931373596	up
PCMTD1	7.09339115325	6.18739449977875	up
PCMTD2	5.3165078191	5.2682471871376	up
PCNX	5.37989816352	4.13588666915894	up
PCYOX1	6.08193608172	5.41402366757393	up
PCYT1A	5.76420813014	5.61518156528473	up
PDP1	5.64529816395	4.69187948107719	up
PER3	5.11478344725	5.00719963014126	up
PGRMC2	5.29314973674	5.04109221696854	up
PHC3	5.10181813423	3.43647000193596	up
PHF10	5.9126498649	5.7492424249649	up
PHKB	6.7989577479	6.71754616498947	up
PHTF2	7.33913738492	6.26733416318893	up
PICALM	6.64659470958	6.61798453330994	up
PIP4K2B	6.27537959625	5.96245682239532	up
PLCL1	5.35155766245	4.4364060908556	up
PLCL2	5.18863829456	5.15081289410591	up
PLEC	8.22929950871	7.68287569284439	up
PMEPA1	4.95930648976	4.49591276049614	up
PMF1	6.4186959496	6.37383013963699	up
PNPO	4.96624587322	4.43872264027596	up
POGZ	5.06738057802	4.83723279833794	up
PPARA	5.47021145739	5.04507347941399	up
PPP1CB	8.50866633534	8.02090805768967	up
PPP1R12A	5.35155766245	4.96525609493256	up
PPP1R12B	7.80902850771	6.79130673408508	up
PPP1R2	7.04777829451	6.58655971288681	up
PPP1R3A	8.28845085038	8.07876303792	up
PPP2R3A	7.54272236186	7.23670941591263	up
PPP2R5C	5.92647391126	5.6438159942627	up
PPP3CA	5.6530600171	4.7969982624054	up
PPP3CB	7.7661975973	7.56158477067947	up
PPP3R1	6.65678236422	5.49494999647141	up
PRKAA2	6.31487775737	5.48974043130875	up
PRKAR2A	6.30779279613	6.17436176538467	up
PRKG1	4.95745033635	4.6554933488369	up
PTCD3	6.07296327156	5.99546021223068	up
PTP4A1	10.0516032146	9.57155019044876	up
PTPN14	5.2938854303	4.96681326627731	up
PTPN4	5.24260250593	3.11448673903942	up
PWAR5	5.13093086983	3.22772125899792	up
PYGO1	5.36597242759	4.15371137857437	up
QKI	7.98139603197	7.27589082717896	up
R3HDM1	5.11019617775	4.76269108057022	up
RAB10	7.73484507819	7.33320641517639	up
RAB6A	6.5734957155	5.98192578554153	up
RABGAP1	5.03782146543	4.989182472229	up
RALGAPA1	5.03474394932	4.54615321755409	up
RAPGEF2	5.16992500144	4.64822313189507	up
RASSF8	5.35120427726	4.1109327673912	up
RBM33	5.01970191444	4.93041330575943	up
RCHY1	4.99367436175	4.98986262083054	up
RGPD5	6.23993261349	6.20348912477493	up
RHOQ	7.70949742925	7.27724146842957	up
RILPL1	5.66249036391	5.45668601989746	up
RMND5A	6.84649331596	5.76198548078537	up
RMRP	11.5937459168	3.3882247209549	up
RN7SK	14.3018305368	6.64969027042389	up
RN7SKP255	5.43128865429	0	up
RN7SL1	12.7305826443	6.40118461847305	up
RN7SL4P	5.41751500289	0	up
RN7SL731P	7.46237957184	7.03990477323532	up
RNA5SP501	5.1055942758	0	up
RNF11	6.98105347112	6.88730537891388	up
RNF141	5.11935617704	5.02133390307426	up
RNF144B	6.27631054746	5.55873629450798	up
