gene	expression	threshold	direction
A2M	6.89651405397	6.88435369729996	up
ABCC9	5.84373265661	5.53866052627563	up
AFAP1L1	5.55979769575	5.30911281704903	up
AKAP6	6.11311703639	5.89831402897835	up
AMOT	6.18804479642	6.13682898879051	up
ANK2	6.90628934741	6.52760064601898	up
APC	4.54905302934	3.70744553208351	up
APLNR	4.56681515401	4.37223413586617	up
APOOL	4.80064109733	3.68510293960571	up
APPL1	5.29829173062	4.85264652967453	up
ARHGAP5	4.98230913013	4.54623872041702	up
ARID1B	4.91169158187	4.89948856830597	up
ATF7IP	4.81762325751	4.37216064333916	up
ATP2B4	4.66391384212	4.06048801541328	up
ATRX	4.80064109733	4.71368682384491	up
BCL2	4.57228336665	4.5714309066534	up
BNC2	4.84549005094	2.51627492904663	up
C16orf72	5.18189764311	4.77887615561485	up
CACNA2D1	6.56071495447	6.48013776540756	up
CAMSAP2	4.70043971814	3.64812612533569	up
CAPZA2	7.25776496857	7.20657080411911	up
CCSER2	5.82527683005	5.4960156083107	up
CD93	5.01346225981	4.4523321390152	up
CDH5	5.08065766335	4.9221907556057	up
CHD9	4.59753117422	4.54498282074928	up
COL15A1	6.30651744525	5.94566372036934	up
COL1A1	6.05636676102	5.5726520717144	up
COL3A1	7.31152127983	6.22510528564453	up
CTB-36O1.7	5.79908730607	0.384805770590901	up
CTNNA3	5.50557340028	3.35091355443001	up
CUL5	5.17552460109	4.92447051405907	up
DBP	5.54256760776	5.37103997170925	up
DDX6	5.60851357815	5.08095419406891	up
DMD	6.70639240967	6.41696274280548	up
DNMT3A	4.61706334389	3.82159546017647	up
DPP8	4.60821785302	4.45072847604752	up
DPYSL2	4.92076967302	4.37106892466545	up
DYRK2	5.39506279952	5.39120322465897	up
ELK4	4.65191274465	3.77637529373169	up
ETS1	4.69320814891	4.4150025844574	up
EXOC4	5.40292678058	5.3833504319191	up
FAM160A1	4.9312102748	4.36252510547638	up
FEM1A	5.13750352375	5.07022097706795	up
FOXN3	6.29057185085	5.91048991680145	up
FP236383.7	11.3633408449	0	up
FP236383.8	11.3633408449	0	up
FP671120.2	11.3633408449	0	up
GPD2	5.20515788392	5.03295749425888	up
GSK3B	4.55704241526	4.31229814887047	up
HEG1	4.61235249875	3.37126502394676	up
HIBCH	5.14812063112	5.1255801320076	up
HIPK3	6.54148386405	5.96350193023682	up
HIST1H1E	5.98230913013	0.763647947460413	up
HIST1H4C	5.47151264805	0.352239375934005	up
HIST1H4E	4.76659516173	0	up
HIST2H2AC	6.25964912065	1.23622037656605	up
HIST2H2BE	6.3373542985	6.149682700634	up
HSPG2	6.87921563717	6.63558661937714	up
IQSEC1	5.03826057518	4.7279959321022	up
ITGA1	4.65935375917	3.41534075140953	up
ITGA6	4.99774402606	4.78118050098419	up
ITIH5	4.69209237543	4.67717692255974	up
KAT2B	5.54812832359	5.33230841159821	up
KIAA1715	4.98458935036	4.89472627639771	up
KLHL24	6.62439338222	6.06727540493011	up
KLHL31	7.54920708936	7.11653172969818	up
KMT2E	4.58315800387	4.54378899931908	up
KPNA4	6.23764019504	6.12997448444366	up
KREMEN1	4.7257411565	4.60146814584732	up
LNPEP	4.69097573834	3.67633613944054	up
LYRM7	4.60821785302	4.10643073916435	up
MACROD1	8.09571348425	8.00694841146469	up
MALAT1	10.4826567229	9.3313022851944	up
MED13	4.57046293103	4.50643843412399	up
MIR30C2	5.02103547951	0	up
MIR3648-1	8.27197651727	0	up
MIR3648-2	8.27197651727	0	up
MIR675	8.82413137939	0	up
MRC2	5.19574129325	4.77671736478806	up
MRPS30	5.51790555353	5.34817355871201	up
MSRB3	5.94298359819	5.72725611925125	up
MTR	4.55765515473	4.41513186693192	up
MYL5	6.22052343641	5.33155757188797	up
Metazoa_SRP	17.6851053333	8.13066589832306	up
NFIA	5.27164977246	3.34056562185287	up
NFIB	5.49345520093	3.88137751817703	up
NFIX	7.80909283764	7.80738693475723	up
NR1D2	5.74738739965	5.28267392516136	up
NR3C1	5.72737593859	5.30006957054138	up
NRP1	6.01747656302	5.83985671401024	up
NT5C1A	6.08937102808	5.11326679587364	up
NUDT3	5.41650199287	5.36391022801399	up
OIP5-AS1	6.14343423678	5.60412484407425	up
OPA1	5.86468140557	5.66659653186798	up
PCMTD1	6.82794601683	6.18739449977875	up
PCYOX1	5.86319511247	5.41402366757393	up
PDP1	5.8848420938	4.69187948107719	up
PHACTR2	4.85847839042	2.96406069397926	up
PHC3	4.78711898281	3.43647000193596	up
PLCL1	4.88752527074	4.4364060908556	up
PMEPA1	4.62058641045	4.49591276049614	up
PPARA	5.21256933885	5.04507347941399	up
PPP1R12B	7.28493974249	6.79130673408508	up
PPP3CA	5.54163873444	4.7969982624054	up
PPP3R1	5.92742242874	5.49494999647141	up
PTPN4	4.67412163263	3.11448673903942	up
RASSF3	4.92552476975	4.06642714142799	up
RGS5	6.87541148013	6.79327791929245	up
RMRP	11.947070706	3.3882247209549	up
RN7SK	15.1247114066	6.64969027042389	up
RN7SKP255	5.90616906769	0	up
RN7SL1	14.9189643006	6.40118461847305	up
RN7SL4P	7.22997238511	0	up
RN7SL674P	4.74092756032	0	up
RNA5-8S5	12.5101806434	11.6865390539169	up
RNU1-1	10.7916431642	6.60139593482018	up
RNU1-28P	10.7916431642	6.60139593482018	up
RNU1-3	10.7916431642	6.60139593482018	up
RNU2-2P	7.49008872394	5.96454779861961	up
RNU4-1	7.35596768924	0	up
RNU4-2	9.77967011556	8.83461579680443	up
RNU5B-1	5.68229237143	0	up
RNU6-1237P	4.73822740037	0	up
RNU6-263P	4.73822740037	0	up
RNVU1-18	10.7916431642	6.60139593482018	up
RNY1	12.1055975494	0	up
RNY1P4	4.81147103053	0	up
ROCK2	5.45713459432	5.30409678816795	up
SACS	4.81301154861	3.75204181671143	up
SCARNA10	8.14455628198	0.981047917157412	up
SCARNA12	7.57516103343	3.2531111985445	up
SCARNA13	7.07167687375	2.80961666628718	up
SCARNA2	8.75769001873	2.06277185678482	up
SCARNA5	5.72410451987	0	up
SCARNA6	5.40565206128	2.05957412719727	up
SCARNA7	6.86999475034	1.93517938256264	up
SCARNA9	5.03121873061	2.003044500947	up
SEMA3C	5.23035674506	4.51832592487335	up
SLC30A9	4.92362461137	4.7663437128067	up
SMG1P1	4.65133876611	4.6454704105854	up
SNHG22	5.35755200462	3.4015679359436	up
SNORA27	4.70321146739	0	up
SNORA34	8.61353165292	0	up
SNORA37	5.11561593143	0	up
SNORA38B	4.9694728646	0	up
SNORA43	6.09296850932	0	up
SNORA47	5.6948801928	0	up
SNORA48	8.05750442639	0	up
SNORA54	7.69055677652	0	up
SNORA57	6.12598165385	0	up
SNORA5C	6.46336088582	0	up
SNORA63	10.9890609312	4.60227929055691	up
SNORA73A	6.76434084667	0.869435053318739	up
SNORA73B	5.77135740899	3.08561593294144	up
SNORA79	4.57410150809	0	up
SNORA7A	5.94087147819	0	up
SNORA7B	4.9015909919	0	up
SNORA80A	5.7169908944	0	up
SNORD10	7.3434078223	5.57942777872086	up
SNORD15B	6.21761848535	0	up
SNORD17	6.55750199426	2.54052132368088	up
SNORD8	6.3373542985	0	up
SNORD89	8.77649883231	0	up
SNORD94	6.0329824167	4.64419521391392	up
SNORD97	6.52591226074	0	up
SNTB1	4.84949893172	4.55350150167942	up
SNX13	4.95745033635	4.57248902320862	up
SOS2	5.60525726294	5.45164862275124	up
SPARC	8.80060874374	8.67237961292267	up
SPTBN1	6.43845920442	6.30531847476959	up
SYNJ2BP	4.61529857909	4.28654983639717	up
TBL1XR1	5.10475598696	4.52219459414482	up
TCF4	5.44393811501	4.41446641087532	up
TCP11L2	4.74953426767	4.5892017185688	up
TJP1	4.748461233	4.74700233340263	up
TMEM106B	4.64096791045	4.18421044945717	up
TNPO1	5.18745105403	5.0936453640461	up
TNRC18	4.83440784181	4.7175857424736	up
TTC3	5.25776496857	5.1489143371582	up
TTN	13.0048858209	9.71431529521942	up
TULP4	5.69905184402	3.53196629881859	up
U1	7.1283552719	6.82033720612526	up
UTRN	5.09296850932	4.17792022228241	up
VWA8	4.74092756032	4.60501980781555	up
ZBTB20	5.56163163038	1.71396315097809	up
ZBTB44	5.6504773699	5.2951592206955	up
ZHX3	4.63284983012	4.46220082044601	up
ZNF252P	4.57410150809	4.13778868317604	up
ZNF710	4.86046625852	3.89900875091553	up
ZNF91	5.44857062601	4.07768672704697	up
ZYG11B	6.39626226099	5.97621476650238	up
